"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Russian Federation","1991","Total","Both Sexes","50","Estimate - de facto","Final figure, complete","1992","1886934",""
"Russian Federation","1991","Total","Both Sexes","50 - 54","Estimate - de facto","Final figure, complete","1992","10446589",""
"Russian Federation","1991","Total","Both Sexes","51","Estimate - de facto","Final figure, complete","1992","2061846",""
"Russian Federation","1991","Total","Both Sexes","52","Estimate - de facto","Final figure, complete","1992","2210273",""
"Russian Federation","1991","Total","Both Sexes","53","Estimate - de facto","Final figure, complete","1992","2234429",""
"Russian Federation","1991","Total","Both Sexes","54","Estimate - de facto","Final figure, complete","1992","2053107",""
"Russian Federation","1991","Total","Both Sexes","55","Estimate - de facto","Final figure, complete","1992","1760312",""
"Russian Federation","1991","Total","Both Sexes","55 - 59","Estimate - de facto","Final figure, complete","1992","7667464",""
"Russian Federation","1991","Total","Both Sexes","56","Estimate - de facto","Final figure, complete","1992","1490330",""
"Russian Federation","1991","Total","Both Sexes","57","Estimate - de facto","Final figure, complete","1992","1327823",""
"Russian Federation","1991","Total","Both Sexes","58","Estimate - de facto","Final figure, complete","1992","1473321",""
"Russian Federation","1991","Total","Both Sexes","59","Estimate - de facto","Final figure, complete","1992","1615678",""
"Russian Federation","1991","Total","Both Sexes","60","Estimate - de facto","Final figure, complete","1992","1695551",""
"Russian Federation","1991","Total","Both Sexes","60 - 64","Estimate - de facto","Final figure, complete","1992","8790951",""
"Russian Federation","1991","Total","Both Sexes","61","Estimate - de facto","Final figure, complete","1992","1797955",""
"Russian Federation","1991","Total","Both Sexes","62","Estimate - de facto","Final figure, complete","1992","1825203",""
"Russian Federation","1991","Total","Both Sexes","63","Estimate - de facto","Final figure, complete","1992","1789416",""
"Russian Federation","1991","Total","Both Sexes","64","Estimate - de facto","Final figure, complete","1992","1682826",""
"Russian Federation","1991","Total","Both Sexes","65","Estimate - de facto","Final figure, complete","1992","1510220",""
"Russian Federation","1991","Total","Both Sexes","65 - 69","Estimate - de facto","Final figure, complete","1992","5914498",""
"Russian Federation","1991","Total","Both Sexes","66","Estimate - de facto","Final figure, complete","1992","1345813",""
"Russian Federation","1991","Total","Both Sexes","67","Estimate - de facto","Final figure, complete","1992","1198850",""
"Russian Federation","1991","Total","Both Sexes","68","Estimate - de facto","Final figure, complete","1992","1013507",""
"Russian Federation","1991","Total","Both Sexes","69","Estimate - de facto","Final figure, complete","1992","846108",""
"Russian Federation","1991","Total","Both Sexes","70","Estimate - de facto","Final figure, complete","1992","735144",""
"Russian Federation","1991","Total","Both Sexes","70 - 74","Estimate - de facto","Final figure, complete","1992","3303144",""
"Russian Federation","1991","Total","Both Sexes","71","Estimate - de facto","Final figure, complete","1992","701112",""
"Russian Federation","1991","Total","Both Sexes","72","Estimate - de facto","Final figure, complete","1992","700412",""
"Russian Federation","1991","Total","Both Sexes","73","Estimate - de facto","Final figure, complete","1992","615679",""
"Russian Federation","1991","Total","Both Sexes","74","Estimate - de facto","Final figure, complete","1992","550797",""
"Russian Federation","1991","Total","Both Sexes","75","Estimate - de facto","Final figure, complete","1992","598361",""
"Russian Federation","1991","Total","Both Sexes","75 - 79","Estimate - de facto","Final figure, complete","1992","3238134",""
"Russian Federation","1991","Total","Both Sexes","76","Estimate - de facto","Final figure, complete","1992","698765",""
"Russian Federation","1991","Total","Both Sexes","77","Estimate - de facto","Final figure, complete","1992","697078",""
"Russian Federation","1991","Total","Both Sexes","78","Estimate - de facto","Final figure, complete","1992","650738",""
"Russian Federation","1991","Total","Both Sexes","79","Estimate - de facto","Final figure, complete","1992","593192",""
"Russian Federation","1991","Total","Both Sexes","80","Estimate - de facto","Final figure, complete","1992","516840",""
"Russian Federation","1991","Total","Both Sexes","80 - 84","Estimate - de facto","Final figure, complete","1992","1947971",""
"Russian Federation","1991","Total","Both Sexes","81","Estimate - de facto","Final figure, complete","1992","449762",""
"Russian Federation","1991","Total","Both Sexes","82","Estimate - de facto","Final figure, complete","1992","379671",""
"Russian Federation","1991","Total","Both Sexes","83","Estimate - de facto","Final figure, complete","1992","326365",""
"Russian Federation","1991","Total","Both Sexes","84","Estimate - de facto","Final figure, complete","1992","275333",""
"Russian Federation","1991","Total","Both Sexes","85","Estimate - de facto","Final figure, complete","1992","232155",""
"Russian Federation","1991","Total","Both Sexes","85 - 89","Estimate - de facto","Final figure, complete","1992","790023",""
"Russian Federation","1991","Total","Both Sexes","86","Estimate - de facto","Final figure, complete","1992","190292",""
"Russian Federation","1991","Total","Both Sexes","87","Estimate - de facto","Final figure, complete","1992","152034",""
"Russian Federation","1991","Total","Both Sexes","88","Estimate - de facto","Final figure, complete","1992","123150",""
"Russian Federation","1991","Total","Both Sexes","89","Estimate - de facto","Final figure, complete","1992","92392",""
"Russian Federation","1991","Total","Both Sexes","90","Estimate - de facto","Final figure, complete","1992","68808",""
"Russian Federation","1991","Total","Both Sexes","90 - 94","Estimate - de facto","Final figure, complete","1992","182349",""
"Russian Federation","1991","Total","Both Sexes","91","Estimate - de facto","Final figure, complete","1992","45570",""
"Russian Federation","1991","Total","Both Sexes","92","Estimate - de facto","Final figure, complete","1992","31264",""
"Russian Federation","1991","Total","Both Sexes","93","Estimate - de facto","Final figure, complete","1992","21640",""
"Russian Federation","1991","Total","Both Sexes","94","Estimate - de facto","Final figure, complete","1992","15067",""
"Russian Federation","1991","Total","Both Sexes","95","Estimate - de facto","Final figure, complete","1992","11536",""
"Russian Federation","1991","Total","Both Sexes","95 - 99","Estimate - de facto","Final figure, complete","1992","32625",""
"Russian Federation","1991","Total","Both Sexes","96","Estimate - de facto","Final figure, complete","1992","7891",""
"Russian Federation","1991","Total","Both Sexes","97","Estimate - de facto","Final figure, complete","1992","5459",""
"Russian Federation","1991","Total","Both Sexes","98","Estimate - de facto","Final figure, complete","1992","4488",""
"Russian Federation","1991","Total","Both Sexes","99","Estimate - de facto","Final figure, complete","1992","3251",""
"Russian Federation","1991","Total","Both Sexes","100 +","Estimate - de facto","Final figure, complete","1992","10787",""
"Russian Federation","1991","Total","Both Sexes","Unknown","Estimate - de facto","Final figure, complete","1992","0",""
"Russian Federation","1991","Total","Male","Total","Estimate - de facto","Final figure, complete","1992","69481089",""
"Russian Federation","1991","Total","Male","0","Estimate - de facto","Final figure, complete","1992","958645",""
"Russian Federation","1991","Total","Male","1","Estimate - de facto","Final figure, complete","1992","1043856",""
"Russian Federation","1991","Total","Male","1 - 4","Estimate - de facto","Final figure, complete","1992","4642122",""
"Russian Federation","1991","Total","Male","2","Estimate - de facto","Final figure, complete","1992","1129566",""
"Russian Federation","1991","Total","Male","3","Estimate - de facto","Final figure, complete","1992","1214358",""
"Russian Federation","1991","Total","Male","4","Estimate - de facto","Final figure, complete","1992","1254342",""
"Russian Federation","1991","Total","Male","5","Estimate - de facto","Final figure, complete","1992","1233227",""
"Russian Federation","1991","Total","Male","5 - 9","Estimate - de facto","Final figure, complete","1992","6057032",""
"Russian Federation","1991","Total","Male","6","Estimate - de facto","Final figure, complete","1992","1217078",""
"Russian Federation","1991","Total","Male","7","Estimate - de facto","Final figure, complete","1992","1239915",""
"Russian Federation","1991","Total","Male","8","Estimate - de facto","Final figure, complete","1992","1216338",""
"Russian Federation","1991","Total","Male","9","Estimate - de facto","Final figure, complete","1992","1150474",""
"Russian Federation","1991","Total","Male","10","Estimate - de facto","Final figure, complete","1992","1121414",""
"Russian Federation","1991","Total","Male","10 - 14","Estimate - de facto","Final figure, complete","1992","5504792",""
"Russian Federation","1991","Total","Male","11","Estimate - de facto","Final figure, complete","1992","1111078",""
"Russian Federation","1991","Total","Male","12","Estimate - de facto","Final figure, complete","1992","1099854",""
"Russian Federation","1991","Total","Male","13","Estimate - de facto","Final figure, complete","1992","1087770",""
"Russian Federation","1991","Total","Male","14","Estimate - de facto","Final figure, complete","1992","1084676",""
"Russian Federation","1991","Total","Male","15","Estimate - de facto","Final figure, complete","1992","1078820",""
"Russian Federation","1991","Total","Male","15 - 19","Estimate - de facto","Final figure, complete","1992","5225929",""
"Russian Federation","1991","Total","Male","16","Estimate - de facto","Final figure, complete","1992","1056098",""
"Russian Federation","1991","Total","Male","17","Estimate - de facto","Final figure, complete","1992","1030639",""
