"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Uzbekistan","2017","Total","Female","60","Estimate - de jure","Final figure, complete","2019","118682","1"
"Uzbekistan","2017","Total","Female","60 - 64","Estimate - de jure","Final figure, complete","2019","498951","1"
"Uzbekistan","2017","Total","Female","61","Estimate - de jure","Final figure, complete","2019","108206","1"
"Uzbekistan","2017","Total","Female","62","Estimate - de jure","Final figure, complete","2019","97823","1"
"Uzbekistan","2017","Total","Female","63","Estimate - de jure","Final figure, complete","2019","89103","1"
"Uzbekistan","2017","Total","Female","64","Estimate - de jure","Final figure, complete","2019","85137","1"
"Uzbekistan","2017","Total","Female","65","Estimate - de jure","Final figure, complete","2019","79636","1"
"Uzbekistan","2017","Total","Female","65 - 69","Estimate - de jure","Final figure, complete","2019","315841","1"
"Uzbekistan","2017","Total","Female","66","Estimate - de jure","Final figure, complete","2019","73356","1"
"Uzbekistan","2017","Total","Female","67","Estimate - de jure","Final figure, complete","2019","64059","1"
"Uzbekistan","2017","Total","Female","68","Estimate - de jure","Final figure, complete","2019","51642","1"
"Uzbekistan","2017","Total","Female","69","Estimate - de jure","Final figure, complete","2019","47148","1"
"Uzbekistan","2017","Total","Female","70","Estimate - de jure","Final figure, complete","2019","41993","1"
"Uzbekistan","2017","Total","Female","70 - 74","Estimate - de jure","Final figure, complete","2019","144023","1"
"Uzbekistan","2017","Total","Female","71","Estimate - de jure","Final figure, complete","2019","32058","1"
"Uzbekistan","2017","Total","Female","72","Estimate - de jure","Final figure, complete","2019","23360","1"
"Uzbekistan","2017","Total","Female","73","Estimate - de jure","Final figure, complete","2019","20411","1"
"Uzbekistan","2017","Total","Female","74","Estimate - de jure","Final figure, complete","2019","26201","1"
"Uzbekistan","2017","Total","Female","75","Estimate - de jure","Final figure, complete","2019","32837","1"
"Uzbekistan","2017","Total","Female","75 - 79","Estimate - de jure","Final figure, complete","2019","155907","1"
"Uzbekistan","2017","Total","Female","76","Estimate - de jure","Final figure, complete","2019","32787","1"
"Uzbekistan","2017","Total","Female","77","Estimate - de jure","Final figure, complete","2019","32599","1"
"Uzbekistan","2017","Total","Female","78","Estimate - de jure","Final figure, complete","2019","30995","1"
"Uzbekistan","2017","Total","Female","79","Estimate - de jure","Final figure, complete","2019","26689","1"
"Uzbekistan","2017","Total","Female","80","Estimate - de jure","Final figure, complete","2019","23922","1"
"Uzbekistan","2017","Total","Female","80 - 84","Estimate - de jure","Final figure, complete","2019","87285","1"
"Uzbekistan","2017","Total","Female","81","Estimate - de jure","Final figure, complete","2019","20088","1"
"Uzbekistan","2017","Total","Female","82","Estimate - de jure","Final figure, complete","2019","15939","1"
"Uzbekistan","2017","Total","Female","83","Estimate - de jure","Final figure, complete","2019","13588","1"
"Uzbekistan","2017","Total","Female","84","Estimate - de jure","Final figure, complete","2019","13748","1"
"Uzbekistan","2017","Total","Female","85 +","Estimate - de jure","Final figure, complete","2019","85643","1"
"Uzbekistan","2017","Urban","Both Sexes","Total","Estimate - de jure","Final figure, complete","2019","16414114","1"
"Uzbekistan","2017","Urban","Both Sexes","0","Estimate - de jure","Final figure, complete","2019","318791","1"
"Uzbekistan","2017","Urban","Both Sexes","0 - 4","Estimate - de jure","Final figure, complete","2019","1569187","1"
"Uzbekistan","2017","Urban","Both Sexes","1 - 4","Estimate - de jure","Final figure, complete","2019","1250396","1"
"Uzbekistan","2017","Urban","Both Sexes","5 - 9","Estimate - de jure","Final figure, complete","2019","1429113","1"
"Uzbekistan","2017","Urban","Both Sexes","10 - 14","Estimate - de jure","Final figure, complete","2019","1298093","1"
"Uzbekistan","2017","Urban","Both Sexes","15 - 19","Estimate - de jure","Final figure, complete","2019","1299312","1"
"Uzbekistan","2017","Urban","Both Sexes","20 - 24","Estimate - de jure","Final figure, complete","2019","1549589","1"
"Uzbekistan","2017","Urban","Both Sexes","25 - 29","Estimate - de jure","Final figure, complete","2019","1568271","1"
"Uzbekistan","2017","Urban","Both Sexes","30 - 34","Estimate - de jure","Final figure, complete","2019","1458346","1"
"Uzbekistan","2017","Urban","Both Sexes","35 - 39","Estimate - de jure","Final figure, complete","2019","1189102","1"
"Uzbekistan","2017","Urban","Both Sexes","40 - 44","Estimate - de jure","Final figure, complete","2019","1069430","1"
"Uzbekistan","2017","Urban","Both Sexes","45 - 49","Estimate - de jure","Final figure, complete","2019","979865","1"
"Uzbekistan","2017","Urban","Both Sexes","50 - 54","Estimate - de jure","Final figure, complete","2019","856267","1"
"Uzbekistan","2017","Urban","Both Sexes","55 - 59","Estimate - de jure","Final figure, complete","2019","781454","1"
"Uzbekistan","2017","Urban","Both Sexes","60 - 64","Estimate - de jure","Final figure, complete","2019","538135","1"
"Uzbekistan","2017","Urban","Both Sexes","65 - 69","Estimate - de jure","Final figure, complete","2019","348287","1"
"Uzbekistan","2017","Urban","Both Sexes","70 - 74","Estimate - de jure","Final figure, complete","2019","155901","1"
"Uzbekistan","2017","Urban","Both Sexes","75 - 79","Estimate - de jure","Final figure, complete","2019","161867","1"
"Uzbekistan","2017","Urban","Both Sexes","80 - 84","Estimate - de jure","Final figure, complete","2019","81655","1"
"Uzbekistan","2017","Urban","Both Sexes","85 +","Estimate - de jure","Final figure, complete","2019","80240","1"
"Uzbekistan","2017","Urban","Male","Total","Estimate - de jure","Final figure, complete","2019","8207397","1"
"Uzbekistan","2017","Urban","Male","0","Estimate - de jure","Final figure, complete","2019","165826","1"
"Uzbekistan","2017","Urban","Male","0 - 4","Estimate - de jure","Final figure, complete","2019","815613","1"
"Uzbekistan","2017","Urban","Male","1 - 4","Estimate - de jure","Final figure, complete","2019","649787","1"
"Uzbekistan","2017","Urban","Male","5 - 9","Estimate - de jure","Final figure, complete","2019","737265","1"
"Uzbekistan","2017","Urban","Male","10 - 14","Estimate - de jure","Final figure, complete","2019","665119","1"
"Uzbekistan","2017","Urban","Male","15 - 19","Estimate - de jure","Final figure, complete","2019","663849","1"
"Uzbekistan","2017","Urban","Male","20 - 24","Estimate - de jure","Final figure, complete","2019","794795","1"
"Uzbekistan","2017","Urban","Male","25 - 29","Estimate - de jure","Final figure, complete","2019","802180","1"
"Uzbekistan","2017","Urban","Male","30 - 34","Estimate - de jure","Final figure, complete","2019","735170","1"
"Uzbekistan","2017","Urban","Male","35 - 39","Estimate - de jure","Final figure, complete","2019","594465","1"
"Uzbekistan","2017","Urban","Male","40 - 44","Estimate - de jure","Final figure, complete","2019","529760","1"
"Uzbekistan","2017","Urban","Male","45 - 49","Estimate - de jure","Final figure, complete","2019","488349","1"
"Uzbekistan","2017","Urban","Male","50 - 54","Estimate - de jure","Final figure, complete","2019","410854","1"
"Uzbekistan","2017","Urban","Male","55 - 59","Estimate - de jure","Final figure, complete","2019","371917","1"
"Uzbekistan","2017","Urban","Male","60 - 64","Estimate - de jure","Final figure, complete","2019","250605","1"
"Uzbekistan","2017","Urban","Male","65 - 69","Estimate - de jure","Final figure, complete","2019","156865","1"
"Uzbekistan","2017","Urban","Male","70 - 74","Estimate - de jure","Final figure, complete","2019","68707","1"
"Uzbekistan","2017","Urban","Male","75 - 79","Estimate - de jure","Final figure, complete","2019","65638","1"
"Uzbekistan","2017","Urban","Male","80 - 84","Estimate - de jure","Final figure, complete","2019","29506","1"
"Uzbekistan","2017","Urban","Male","85 +","Estimate - de jure","Final figure, complete","2019","26740","1"
"Uzbekistan","2017","Urban","Female","Total","Estimate - de jure","Final figure, complete","2019","8206717","1"
"Uzbekistan","2017","Urban","Female","0","Estimate - de jure","Final figure, complete","2019","152965","1"
"Uzbekistan","2017","Urban","Female","0 - 4","Estimate - de jure","Final figure, complete","2019","753574","1"
"Uzbekistan","2017","Urban","Female","1 - 4","Estimate - de jure","Final figure, complete","2019","600609","1"
"Uzbekistan","2017","Urban","Female","5 - 9","Estimate - de jure","Final figure, complete","2019","691848","1"
"Uzbekistan","2017","Urban","Female","10 - 14","Estimate - de jure","Final figure, complete","2019","632974","1"
"Uzbekistan","2017","Urban","Female","15 - 19","Estimate - de jure","Final figure, complete","2019","635463","1"
"Uzbekistan","2017","Urban","Female","20 - 24","Estimate - de jure","Final figure, complete","2019","754794","1"
"Uzbekistan","2017","Urban","Female","25 - 29","Estimate - de jure","Final figure, complete","2019","766091","1"
"Uzbekistan","2017","Urban","Female","30 - 34","Estimate - de jure","Final figure, complete","2019","723176","1"
"Uzbekistan","2017","Urban","Female","35 - 39","Estimate - de jure","Final figure, complete","2019","594637","1"
"Uzbekistan","2017","Urban","Female","40 - 44","Estimate - de jure","Final figure, complete","2019","539670","1"
"Uzbekistan","2017","Urban","Female","45 - 49","Estimate - de jure","Final figure, complete","2019","491516","1"
"Uzbekistan","2017","Urban","Female","50 - 54","Estimate - de jure","Final figure, complete","2019","445413","1"
"Uzbekistan","2017","Urban","Female","55 - 59","Estimate - de jure","Final figure, complete","2019","409537","1"
"Uzbekistan","2017","Urban","Female","60 - 64","Estimate - de jure","Final figure, complete","2019","287530","1"
"Uzbekistan","2017","Urban","Female","65 - 69","Estimate - de jure","Final figure, complete","2019","191422","1"
"Uzbekistan","2017","Urban","Female","70 - 74","Estimate - de jure","Final figure, complete","2019","87194","1"
"Uzbekistan","2017","Urban","Female","75 - 79","Estimate - de jure","Final figure, complete","2019","96229","1"
"Uzbekistan","2017","Urban","Female","80 - 84","Estimate - de jure","Final figure, complete","2019","52149","1"
"Uzbekistan","2017","Urban","Female","85 +","Estimate - de jure","Final figure, complete","2019","53500","1"
"Uzbekistan","2017","Rural","Both Sexes","Total","Estimate - de jure","Final figure, complete","2019","15974449","1"
"Uzbekistan","2017","Rural","Both Sexes","0","Estimate - de jure","Final figure, complete","2019","374314","1"
"Uzbekistan","2017","Rural","Both Sexes","0 - 4","Estimate - de jure","Final figure, complete","2019","1863798","1"
"Uzbekistan","2017","Rural","Both Sexes","1 - 4","Estimate - de jure","Final figure, complete","2019","1489484","1"
"Uzbekistan","2017","Rural","Both Sexes","5 - 9","Estimate - de jure","Final figure, complete","2019","1732255","1"
"Uzbekistan","2017","Rural","Both Sexes","10 - 14","Estimate - de jure","Final figure, complete","2019","1362350","1"
"Uzbekistan","2017","Rural","Both Sexes","15 - 19","Estimate - de jure","Final figure, complete","2019","1326466","1"
"Uzbekistan","2017","Rural","Both Sexes","20 - 24","Estimate - de jure","Final figure, complete","2019","1587285","1"
"Uzbekistan","2017","Rural","Both Sexes","25 - 29","Estimate - de jure","Final figure, complete","2019","1599122","1"
"Uzbekistan","2017","Rural","Both Sexes","30 - 34","Estimate - de jure","Final figure, complete","2019","1373383","1"
"Uzbekistan","2017","Rural","Both Sexes","35 - 39","Estimate - de jure","Final figure, complete","2019","1081351","1"
"Uzbekistan","2017","Rural","Both Sexes","40 - 44","Estimate - de jure","Final figure, complete","2019","919810","1"
"Uzbekistan","2017","Rural","Both Sexes","45 - 49","Estimate - de jure","Final figure, complete","2019","764840","1"
"Uzbekistan","2017","Rural","Both Sexes","50 - 54","Estimate - de jure","Final figure, complete","2019","729441","1"
"Uzbekistan","2017","Rural","Both Sexes","55 - 59","Estimate - de jure","Final figure, complete","2019","639886","1"
"Uzbekistan","2017","Rural","Both Sexes","60 - 64","Estimate - de jure","Final figure, complete","2019","411524","1"
"Uzbekistan","2017","Rural","Both Sexes","65 - 69","Estimate - de jure","Final figure, complete","2019","240056","1"
"Uzbekistan","2017","Rural","Both Sexes","70 - 74","Estimate - de jure","Final figure, complete","2019","111684","1"
"Uzbekistan","2017","Rural","Both Sexes","75 - 79","Estimate - de jure","Final figure, complete","2019","114641","1"
"Uzbekistan","2017","Rural","Both Sexes","80 - 84","Estimate - de jure","Final figure, complete","2019","63929","1"
"Uzbekistan","2017","Rural","Both Sexes","85 +","Estimate - de jure","Final figure, complete","2019","52628","1"
"Uzbekistan","2017","Rural","Male","Total","Estimate - de jure","Final figure, complete","2019","8052028","1"
"Uzbekistan","2017","Rural","Male","0","Estimate - de jure","Final figure, complete","2019","194563","1"
"Uzbekistan","2017","Rural","Male","0 - 4","Estimate - de jure","Final figure, complete","2019","968247","1"
"Uzbekistan","2017","Rural","Male","1 - 4","Estimate - de jure","Final figure, complete","2019","773684","1"
"Uzbekistan","2017","Rural","Male","5 - 9","Estimate - de jure","Final figure, complete","2019","894391","1"
"Uzbekistan","2017","Rural","Male","10 - 14","Estimate - de jure","Final figure, complete","2019","701926","1"
"Uzbekistan","2017","Rural","Male","15 - 19","Estimate - de jure","Final figure, complete","2019","679932","1"
"Uzbekistan","2017","Rural","Male","20 - 24","Estimate - de jure","Final figure, complete","2019","807748","1"
"Uzbekistan","2017","Rural","Male","25 - 29","Estimate - de jure","Final figure, complete","2019","804511","1"
